customerID,tenure,TenureBand,Contract,PaymentMethod,MonthlyCharges,ServiceCount,TechSupport,OnlineSecurity,InternetService,SelectedModel,ChurnProbability,RiskLevel,ObservedRiskFactors,Sprint2RiskLevel,RiskCategoryChanged
7216-EWTRS,1,0-12 months,Month-to-month,Electronic check,100.8,5,No,No,Fiber optic,Random Forest,0.966296994746174,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0259-GBZSH,2,0-12 months,Month-to-month,Electronic check,85.65,3,No,No,Fiber optic,Random Forest,0.9175524997243603,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4143-OOBWZ,5,0-12 months,Month-to-month,Electronic check,81.3,3,No,No,Fiber optic,Random Forest,0.9174495225211334,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9885-CSMWE,1,0-12 months,Month-to-month,Electronic check,78.45,2,No,No,Fiber optic,Random Forest,0.9173460747373118,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8779-QRDMV,1,0-12 months,Month-to-month,Electronic check,39.65,2,No,No,DSL,Random Forest,0.9171933190793359,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6857-VWJDT,1,0-12 months,Month-to-month,Mailed check,95.65,4,No,No,Fiber optic,Random Forest,0.9170698928867616,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3988-RQIXO,1,0-12 months,Month-to-month,Electronic check,91.3,3,No,No,Fiber optic,Random Forest,0.9166045967798389,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7206-GZCDC,1,0-12 months,Month-to-month,Electronic check,69.25,1,No,No,Fiber optic,Random Forest,0.9165257556088945,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2982-VPSGI,11,0-12 months,Month-to-month,Electronic check,94.0,4,No,No,Fiber optic,Random Forest,0.9162726938893105,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9451-LPGOO,7,0-12 months,Month-to-month,Electronic check,86.8,3,No,No,Fiber optic,Random Forest,0.9160385410884316,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5167-ZFFMM,1,0-12 months,Month-to-month,Credit card (automatic),90.85,4,No,No,Fiber optic,Random Forest,0.9160012876302664,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6630-UJZMY,4,0-12 months,Month-to-month,Electronic check,83.25,3,No,No,Fiber optic,Random Forest,0.9157422208937229,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4952-YSOGZ,4,0-12 months,Month-to-month,Electronic check,85.95,3,No,No,Fiber optic,Random Forest,0.9155591522492628,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0702-PGIBZ,4,0-12 months,Month-to-month,Electronic check,101.7,5,No,No,Fiber optic,Random Forest,0.9153850944775991,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7526-BEZQB,12,0-12 months,Month-to-month,Electronic check,96.05,4,No,No,Fiber optic,Random Forest,0.9150153994147867,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2202-CUYXZ,1,0-12 months,Month-to-month,Electronic check,84.85,3,No,No,Fiber optic,Random Forest,0.914919395548133,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5597-GLBUC,1,0-12 months,Month-to-month,Electronic check,85.45,3,No,No,Fiber optic,Random Forest,0.914919395548133,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4550-EVXNY,1,0-12 months,Month-to-month,Electronic check,69.65,1,No,No,Fiber optic,Random Forest,0.914564882350439,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2865-TCHJW,4,0-12 months,Month-to-month,Electronic check,89.2,4,No,No,Fiber optic,Random Forest,0.9144204223042867,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2004-OCQXK,1,0-12 months,Month-to-month,Electronic check,81.95,2,No,No,Fiber optic,Random Forest,0.9142669250207253,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2867-UIMSS,1,0-12 months,Month-to-month,Electronic check,80.5,2,No,No,Fiber optic,Random Forest,0.9141563944975356,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8945-GRKHX,1,0-12 months,Month-to-month,Electronic check,78.65,2,No,No,Fiber optic,Random Forest,0.9137666103412693,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1447-GIQMR,1,0-12 months,Month-to-month,Electronic check,69.15,1,No,No,Fiber optic,Random Forest,0.9132745026328523,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7779-LGOVN,10,0-12 months,Month-to-month,Electronic check,86.65,3,No,No,Fiber optic,Random Forest,0.9130612426633993,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6457-USBER,1,0-12 months,Month-to-month,Electronic check,80.8,2,No,No,Fiber optic,Random Forest,0.9129521459297156,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6328-ZPBGN,11,0-12 months,Month-to-month,Bank transfer (automatic),95.15,4,No,No,Fiber optic,Random Forest,0.9128273656561006,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3027-ZTDHO,1,0-12 months,Month-to-month,Electronic check,89.9,3,No,No,Fiber optic,Random Forest,0.9122882013505449,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3049-NDXFL,1,0-12 months,Month-to-month,Mailed check,85.8,3,No,No,Fiber optic,Random Forest,0.9122742784443746,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1569-TTNYJ,5,0-12 months,Month-to-month,Electronic check,78.75,3,No,No,Fiber optic,Random Forest,0.9120021412939455,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3494-JCHRQ,1,0-12 months,Month-to-month,Electronic check,70.05,1,No,No,Fiber optic,Random Forest,0.9118948430699957,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9223-UCPVT,1,0-12 months,Month-to-month,Electronic check,94.4,4,No,No,Fiber optic,Random Forest,0.9118692378456751,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8372-JUXUI,1,0-12 months,Month-to-month,Electronic check,74.35,2,No,No,Fiber optic,Random Forest,0.9118376867223951,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3727-RJMEO,6,0-12 months,Month-to-month,Electronic check,82.85,3,No,No,Fiber optic,Random Forest,0.9114180090210027,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9603-OAIHC,1,0-12 months,Month-to-month,Electronic check,70.05,1,No,No,Fiber optic,Random Forest,0.9113983879750839,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7439-DKZTW,1,0-12 months,Month-to-month,Electronic check,80.55,2,No,No,Fiber optic,Random Forest,0.9113101836774198,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4614-NUVZD,1,0-12 months,Month-to-month,Electronic check,81.1,2,No,No,Fiber optic,Random Forest,0.9112972757522264,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8780-IXSTS,6,0-12 months,Month-to-month,Electronic check,90.1,4,No,No,Fiber optic,Random Forest,0.9109669862567993,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5884-GCYMI,1,0-12 months,Month-to-month,Mailed check,69.4,1,No,No,Fiber optic,Random Forest,0.9106743430978864,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4548-SDBKE,5,0-12 months,Month-to-month,Electronic check,85.2,3,No,No,Fiber optic,Random Forest,0.9106510668667035,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4110-PFEUZ,1,0-12 months,Month-to-month,Mailed check,69.55,1,No,No,Fiber optic,Random Forest,0.910470926666625,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4951-UKAAQ,4,0-12 months,Month-to-month,Electronic check,88.95,4,No,No,Fiber optic,Random Forest,0.9101474609640778,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7594-RQHXR,1,0-12 months,Month-to-month,Electronic check,79.6,2,No,No,Fiber optic,Random Forest,0.9101268646369327,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9172-ANCRX,10,0-12 months,Month-to-month,Electronic check,98.7,5,No,Yes,Fiber optic,Random Forest,0.9100387351480814,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7074-IEVOJ,3,0-12 months,Month-to-month,Electronic check,79.4,3,No,No,Fiber optic,Random Forest,0.9100169940127318,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8337-UPOAQ,10,0-12 months,Month-to-month,Electronic check,89.8,4,No,No,Fiber optic,Random Forest,0.9099958779780015,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8382-SHQEH,8,0-12 months,Month-to-month,Electronic check,84.9,3,No,No,Fiber optic,Random Forest,0.9098645808969111,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0970-ETWGE,1,0-12 months,Month-to-month,Electronic check,89.55,3,No,No,Fiber optic,Random Forest,0.9098514365910316,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0334-GDDSO,3,0-12 months,Month-to-month,Electronic check,81.35,3,No,No,Fiber optic,Random Forest,0.9096730958893682,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5275-SQEIZ,1,0-12 months,Month-to-month,Mailed check,80.85,2,No,No,Fiber optic,Random Forest,0.9090708375381908,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7488-MXJIV,4,0-12 months,Month-to-month,Electronic check,85.65,3,No,No,Fiber optic,Random Forest,0.9084523210990013,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7908-QCBCA,1,0-12 months,Month-to-month,Mailed check,69.4,1,No,No,Fiber optic,Random Forest,0.9083904732336175,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3519-ZKXGG,3,0-12 months,Month-to-month,Electronic check,75.85,2,No,No,Fiber optic,Random Forest,0.908260964552529,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7180-PISOG,1,0-12 months,Month-to-month,Electronic check,74.5,2,No,No,Fiber optic,Random Forest,0.9082157550161569,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1846-XWOQN,1,0-12 months,Month-to-month,Electronic check,70.15,1,No,No,Fiber optic,Random Forest,0.908167331863399,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0328-GRPMV,1,0-12 months,Month-to-month,Electronic check,70.1,1,No,No,Fiber optic,Random Forest,0.9080192844942746,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4702-IOQDC,1,0-12 months,Month-to-month,Electronic check,70.1,1,No,No,Fiber optic,Random Forest,0.9080192844942746,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0318-QUUOB,1,0-12 months,Month-to-month,Electronic check,80.55,2,No,No,Fiber optic,Random Forest,0.9078345792335686,High,Month-to-month contract; Short customer tenure; No technical support,High,False
4445-ZJNMU,9,0-12 months,Month-to-month,Credit card (automatic),99.3,5,No,No,Fiber optic,Random Forest,0.9076985129296437,High,Month-to-month contract; Short customer tenure; No technical support,High,False
7153-OANIO,1,0-12 months,Month-to-month,Electronic check,69.95,1,No,No,Fiber optic,Random Forest,0.9076166538758644,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3902-FOIGH,12,0-12 months,Month-to-month,Electronic check,101.35,5,No,No,Fiber optic,Random Forest,0.9074718389277863,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1455-ESIQH,1,0-12 months,Month-to-month,Electronic check,89.1,3,No,No,Fiber optic,Random Forest,0.9073846620207395,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1579-KLYDT,7,0-12 months,Month-to-month,Electronic check,90.45,4,No,No,Fiber optic,Random Forest,0.9073676946615742,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2506-TNFCO,1,0-12 months,Month-to-month,Electronic check,69.55,1,No,No,Fiber optic,Random Forest,0.9073260751037869,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2725-KXXWT,1,0-12 months,Month-to-month,Electronic check,90.75,3,No,No,Fiber optic,Random Forest,0.9071246847382071,High,Month-to-month contract; Short customer tenure; No technical support,High,False
5095-AESKG,3,0-12 months,Month-to-month,Credit card (automatic),91.5,4,No,No,Fiber optic,Random Forest,0.9067850933281407,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1400-MMYXY,3,0-12 months,Month-to-month,Electronic check,105.9,6,No,No,Fiber optic,Random Forest,0.9067688687775141,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3722-WPXTK,1,0-12 months,Month-to-month,Electronic check,88.35,3,No,No,Fiber optic,Random Forest,0.9067002363450056,High,Month-to-month contract; Short customer tenure; No technical support,High,False
9605-WGJVW,1,0-12 months,Month-to-month,Electronic check,70.2,1,No,No,Fiber optic,Random Forest,0.9064098290284325,High,Month-to-month contract; Short customer tenure; No technical support,High,False
1925-TIBLE,7,0-12 months,Month-to-month,Electronic check,86.5,3,No,No,Fiber optic,Random Forest,0.9063597870316092,High,Month-to-month contract; Short customer tenure; No technical support,High,False
2205-YMZZJ,7,0-12 months,Month-to-month,Electronic check,84.8,3,No,No,Fiber optic,Random Forest,0.9057385929375388,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6210-KBBPI,9,0-12 months,Month-to-month,Credit card (automatic),99.45,5,No,No,Fiber optic,Random Forest,0.9055950244674377,High,Month-to-month contract; Short customer tenure; No technical support,High,False
0841-NULXI,1,0-12 months,Month-to-month,Electronic check,35.55,1,No,No,DSL,Random Forest,0.9054450178997011,High,Month-to-month contract; Short customer tenure; No technical support,High,False
3091-FYHKI,1,0-12 months,Month-to-month,Electronic check,35.45,1,No,No,DSL,Random Forest,0.9054450178997011,High,Month-to-month contract; Short customer tenure; No technical support,High,False
8058-JMEQO,9,0-12 months,Month-to-month,Electronic check,84.45,3,No,No,Fiber optic,Random Forest,0.9053255013766077,High,Month-to-month contract; Short customer tenure; No technical support,High,False
6230-BSUXY,1,0-12 months,Month-to-month,Electronic check,85.0,3,No,No,Fiber optic,Random Forest,0.9050383576356102,High,Month-to-month contract; Short customer tenure; No technical support,High,False
